facility_id,name,mineral_type,category,latitude,longitude,state,district,lease_area_ha,owner,ownership_type,mining_method,mineral_class,source,location_precision
30KAR03125,THIMMAPANAGUDI RION ORE,Iron Ore,mining,15.149118389935136,76.53905657220257,KARNATAKA,Bellary,46.5446732121,"HG.RANGAN GOUD,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03174,DEOGIRI,Iron Ore,mining,15.014054671339403,76.62450118946514,KARNATAKA,Bellary,10.4528475518,"M/s VARALAKSHMI MINING CO ,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03175,SIDDAPURA ML 2572,Iron Ore,mining,15.186285942201158,76.48572999565319,KARNATAKA,Bellary,15.3396027425,"NSHAIK SAB,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03176,KAKUBAL ML 2555,Iron Ore,mining,15.191516955360438,76.49827847571058,KARNATAKA,Bellary,57.274011009,"M/S ESSAR STEEL HAZIRA LTD, F s 91-22-66155446",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26015,Kanasageri/ Thimmapur,Limestone,mining,16.182329901930167,75.3298676282584,KARNATAKA,Bagalkot,9.45854209408,Murugaiah Mallaiah Virakthmat,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR19016,HIND ML 2208,Iron Ore,mining,13.414549269923619,76.67233169279518,KARNATAKA,Tumkur,74.897897965,"M/s BALAJI PRODUCE COMPANY,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
27KAR16002,UTI,Gold ore,mining,16.268848493534687,76.78034526795365,KARNATAKA,Raichur,47.9158383,M/s Hutti Gold Mines Company Ltd,SPSU,Underground,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
27KAR16004,HIRA-BUDIDIN,Gold ore,mining,16.19126379273728,76.80233374791483,KARNATAKA,Raichur,21.8620811493,M/s Hutti Gold Mines Company Ltd,SPSU,Underground,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
19KAR26013,Palkimanya,Limestone,mining,16.132732963222974,75.37154795823056,KARNATAKA,Bagalkot,3.25,Gayatri Minerals (S.H.Deshpande),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03156,HADDINAPADE,Iron Ore,mining,15.029828523832926,76.54677168820322,KARNATAKA,Bellary,79.9968132638,BKUMARA GOWDA,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26033,Chowdapur,Limestone,mining,16.17435365634373,75.39760577473245,KARNATAKA,Bagalkot,2.61347475681,"SN.Hiremath,(Legal heir of LS Hiremath)",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26036,Hirashellikeri,Limestone,mining,16.148516457463753,75.53827996150234,KARNATAKA,Bagalkot,451.885205305,Mysore Minerals Ltd,SPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26039,Kajjidoni,Limestone,mining,16.157871599313836,75.45492083909427,KARNATAKA,Bagalkot,48.9173701609,Bagalkot Cement & Industries Ltd,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26049,Naganapur,Limestone,mining,16.17949859641249,75.35138025760982,KARNATAKA,Bagalkot,3.61586750369,GURUNATH B HUGAR (Shri Annadanesh Mines),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26050,Sulikeri,Limestone,mining,16.1093123246993,75.65006652139736,KARNATAKA,Bagalkot,14.8920595139,"VS.Raikar,C/o Vijayalaxmi Jewellers",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03160,RAMGAD  ML 2547,Iron Ore,mining,15.082373457792526,76.49586098157158,KARNATAKA,Bellary,50.032886562,"M/s ZEENATH TRANSPORTCO.,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26053,Hebbal,Limestone,mining,16.198022875971155,75.33979090062148,KARNATAKA,Bagalkot,3.98192532517,H G. Shripad,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
11KAR11003,JAMBUR ML 2132,Chromite,mining,12.991991253364578,76.4748390052005,KARNATAKA,Hassan,214.611570185,"M/s Mysore Minerals Ltd,",SPSU,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
28KAR14001,ITNA THORWALLI,Graphite,mining,12.016500619352032,76.39940865318052,KARNATAKA,Mysore,19.3120667122,M/s DURGA MINING,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26054,Kanasageri,Limestone,mining,16.185988522465173,75.3268497006035,KARNATAKA,Bagalkot,5.85392949371,SB.Mudakavi,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26055,Halki and Ninganpur,Limestone,mining,16.21991497458621,75.26792241841756,KARNATAKA,Bagalkot,4.85283172175,Navodaya Minerals(HS.Naikar),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26056,Lokapur,Limestone,mining,16.172512301033798,75.37023841088194,KARNATAKA,Bagalkot,2.99718593917,Kashinath GBollishetti,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
37KAR15029,Bargi,Lime Shell,mining,14.532217050393676,74.37763967416146,KARNATAKA,Uttara Kannada,0.618605272687,Narayan Sannakus Harikantra,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03172,KALLAHALLI IRON ORE MINES,Iron Ore,mining,15.219030382350311,76.42384995543514,KARNATAKA,Bellary,36.5295289567,"KR. KAVIRAJ,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
37KAR15016,Mavinhalla,Lime Shell,mining,14.862413473302155,74.171013991141,KARNATAKA,Uttara Kannada,11.3414248805,Kamala MPawar,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03141,HARISHANKAR ML 1754,Iron Ore,mining,15.024869299340331,76.56706951149401,KARNATAKA,Bellary,6.76243146319,"MYSORE MINERALS LTD,",SPSU,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26057,Lokapur,Limestone,mining,16.158229108869946,75.38659908806191,KARNATAKA,Bagalkot,1.15898050129,SS.Malligeri (Chinmay Udyog),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26069,Chikkalgundi,Limestone,mining,16.254887621787578,75.44502486973855,KARNATAKA,Bagalkot,1.84270809505,Linganand SHiremath,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26070,Lokapur,Limestone,mining,16.170739623302694,75.36955675590956,KARNATAKA,Bagalkot,4.0124790913,LS.Hiremath,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03157,KALLAHALLI / HN.P.MINES&MINERALS ML 2538,Iron Ore,mining,15.223853028010772,76.42520678932208,KARNATAKA,Bellary,20.5123615269,"H N PREMKUMAR,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26061,Yendigere,Limestone,mining,16.13685608525477,75.45217757171228,KARNATAKA,Bagalkot,4.45157686587,SR.Salimath,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26073,Muddapur,Limestone,mining,16.199639924019635,75.29042746454915,KARNATAKA,Bagalkot,18.1993158248,South West Mining Ltd,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26058,Muddapur,Limestone,mining,16.2223000197552,75.327272769081,KARNATAKA,Bagalkot,161.508226858,JK. Cement Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26059,Halki,Limestone,mining,16.225741477359428,75.25349379774939,KARNATAKA,Bagalkot,123.144749714,JK. Cement Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26072,Halki,Limestone,mining,16.219201539054627,75.26668275824717,KARNATAKA,Bagalkot,3.37735330053,JK. Cement Ltd.,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26074,Naganapur,Limestone,mining,16.179435338909965,75.34654223756564,KARNATAKA,Bagalkot,5.08341827278,AB. Anagal (M/s Srisha Mines),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26078,Muddapur,Limestone,mining,16.201981183852023,75.28766318364511,KARNATAKA,Bagalkot,4.78346662666,CA. Patil,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26077,Srinivas Mines & Minerals,Limestone,mining,16.15905335321684,75.38739729012322,KARNATAKA,Bagalkot,3.29951003546,Srinivas Mines & Minerals,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26079,Chaithanya Industries,Limestone,mining,16.216912050075006,75.31963706003438,KARNATAKA,Bagalkot,3.95008422807,Khotha Ramkrishnarao,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR26001,Amingad,Iron Ore,mining,16.063072709477904,75.91394151788994,KARNATAKA,Bagalkot,4.93503437244,Ravi Sangappa Sardesai,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR05001,Hiremagi Aiholi,Iron Ore,mining,16.06382595128867,75.90830236856269,KARNATAKA,Bagalkot,29.2014887979,Doddanwar Brothers,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03164,JAISING IRON ML 2545,Iron Ore,mining,15.175853956287556,76.43401012354816,KARNATAKA,Bellary,34.62002359,"KR. KAVIRAJ,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26087,Lokapur,Limestone,mining,16.156507168477663,75.38860978541236,KARNATAKA,Bagalkot,5.62023833408,Akshay Minerals (Nagappa Rudrappa Sidnal),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03002,APPANAHALLI     ML NEW-2594     ML 987,Iron Ore,mining,15.014471893276413,76.6572532563949,KARNATAKA,Bellary,209.231664872,"M/s TUNGABHADRA MINERALS (P) LIMITED,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
11KAR11002,BYRAPUR,Chromite,mining,13.110415274729359,76.41215553861882,KARNATAKA,Hassan,18.2061433289,"M/s Mysore Minerals Ltd,",SPSU,Underground,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR07033,MAHADEVANAKATTE,Iron Ore,mining,14.085114230078181,76.33593058239644,KARNATAKA,Chitradurga,14.7761338169,"SV.Basavaraj,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26080,Muddapur,Limestone,mining,16.225008728652817,75.32662796089556,KARNATAKA,Bagalkot,4.61213983321,Shri Venkatesh S Patil,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26082,Palkimanya,Limestone,mining,16.125309372533646,75.37333453146645,KARNATAKA,Bagalkot,3.53509434171,Abhay Kumar Hemaraj Sharma,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26081,Lokapur,Limestone,mining,16.149292016598515,75.39602685338367,KARNATAKA,Bagalkot,5.16248861185,Ashok M Patil,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26086,Naganapur,Limestone,mining,16.174685578000865,75.34426117586295,KARNATAKA,Bagalkot,5.2684575264,Sri Somalingeshwar Stone Powder Inds,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26085,Hebbal,Limestone,mining,16.18911608660991,75.32621887790815,KARNATAKA,Bagalkot,5.38415787922,Sandeep Minerals  (Sri Bheemappa D.Katti),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
28KAR14003,HUNAGANAHALLI,Graphite,mining,12.061389831650738,76.41874311417749,KARNATAKA,Mysore,32.7243941835,"M/s KARNATAKA MINING INDUSTRY,",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR07034,Dindadahalli ML 2658,Iron Ore,mining,14.198327707176523,76.22951992946085,KARNATAKA,Chitradurga,11.0622267429,"M/s Goa Sponge & Power Ltd,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03111,JANIKUNTA ML 2368,Iron Ore,mining,15.11110128339171,76.7966976232591,KARNATAKA,Bellary,48.4749078427,"V Venkateshulu,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
33KAR11001,Madagatta Kyanite Mines,Kyanite,mining,13.079354917046503,75.91582749737775,KARNATAKA,Hassan,3.40863306165,"M/s Limra Kyanite Minerals , (Raffulla sab)",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02037,Yadwad (312 ha.),Limestone,mining,16.239644009680777,75.19277888176975,KARNATAKA,Belgaum,3.17554341845,IL. Ittannavar,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26051,Naganapur,Limestone,mining,16.17476201664614,75.34386967246809,KARNATAKA,Bagalkot,2.8728760281,SMT RAJESWARI M. VIRAKTAMATH,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26088,Muddapur,Limestone,mining,16.201027514152408,75.29147923998256,KARNATAKA,Bagalkot,5.31995818726,Veerendera R Mathad,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02036,Budnikhurd,Limestone,mining,16.19618840998881,75.2212166580062,KARNATAKA,Belgaum,4.72245312639,Suresh Kumar Lakhotia,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR05002,Bagalkot,Limestone,mining,16.182556016195807,75.67196635729059,KARNATAKA,Bagalkot,427.860094466,Bagalkot Cement & Industries Ltd,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR07025,DODDABYLADEKERE(2367),Limestone,mining,13.674675334787027,76.52152929857675,KARNATAKA,Chitradurga,41.0044055563,"M/sThe RAMCO Cements LTD,",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26003,Varchagal,Limestone,mining,16.128155824976613,75.37217371988926,KARNATAKA,Bagalkot,16.3008522654,VP.Patel (M/s Bhagya Laxmi Mineral Industries),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26008,Kalaskoppa,Limestone,mining,16.155136718928794,75.50383553173437,KARNATAKA,Bagalkot,85.1116201165,Mysore Minerals Ltd,SPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26017,Chikkalgundi,Limestone,mining,16.254927543365003,75.44392480999568,KARNATAKA,Bagalkot,2.83182623496,HB.B.B.Patil,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26021,Muddapur,Limestone,mining,16.220768014082413,75.32495923603817,KARNATAKA,Bagalkot,10.3465643519,Shivaji Vasudev Deogiri,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26090,NAGANAPUR,Limestone,mining,16.185121733106588,75.33663476707082,KARNATAKA,Bagalkot,4.85,ASHIRWAD MINERALS,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26071,Muddapur,Limestone,mining,16.202189648200765,75.29261189490971,KARNATAKA,Bagalkot,5.18628177471,VR.Mathad,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
19KAR26007,Kadapatti,Limestone,mining,16.103005836236168,75.69746649750793,KARNATAKA,Bagalkot,85.1963384421,Mysore Minerals Ltd,SPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
19KAR26014,Thimmapur,Limestone,mining,16.199772700626056,75.31668617121026,KARNATAKA,Bagalkot,2.5745520264,Ningagouda A Patel,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR07029,Bedarabommanahalli,Iron Ore,mining,14.20843472970247,76.22888799468208,KARNATAKA,Chitradurga,1.58455102054,GJ.KUMAR,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26028,Chowdapur,Limestone,mining,16.180280084798508,75.39885899567432,KARNATAKA,Bagalkot,5.03468854714,BC. Male,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
37KAR15001,Hoskatti,Lime Shell,mining,14.54771395429269,74.3601788696126,KARNATAKA,Uttara Kannada,7.89878847438,"PP.Gaonkar,Partner",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
37KAR15011,Chittakula,Lime Shell,mining,14.852340321989159,74.14466340003186,KARNATAKA,Uttara Kannada,71.2412092206,Naik Minerals,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
37KAR15028,Navilgaon,Lime Shell,mining,14.365912056479791,74.43381563830735,KARNATAKA,Uttara Kannada,5.62683266772,Gajanan Mines(Siddarth GNayak),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26005,Kaladgi,Limestone,mining,16.16040502572815,75.49526306076532,KARNATAKA,Bagalkot,174.066566614,Bagalkot Cement & Industries Ltd,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40KAR03026,SWAMYHALLI Manganese MINE,Manganese Ore,mining,14.973361457174017,76.59941282470707,KARNATAKA,Bellary,4.79130546834,"J.M Vrushabhendriah, bdcc bank employees colony, m.t nagar, hospet, bellary- 583203",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26035,Hanamareri,Limestone,mining,16.141650643209086,75.4337675327915,KARNATAKA,Bagalkot,105.058835245,Mysore Minerals Ltd,SPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
40KAR19029,Shivasandra,Manganese Ore,mining,13.353645402137541,76.76810319716807,KARNATAKA,Tumkur,21.1195437435,"M/s Sunanda V. Allum,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR19007,SOMANAHALLI ML-1951,Limestone,mining,13.640480432937181,76.57417150639122,KARNATAKA,Tumkur,75.5151101628,"M/s  The RAMCO Cements LTD,",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR19012,YEREKATTE,Limestone,mining,13.400083644793245,76.71973209774944,KARNATAKA,Tumkur,32.7557298888,"M/s Heidelberg Cement India Ltd,",Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR05024,Neerbudhial,Limestone,mining,16.131876319470976,75.52840308455121,KARNATAKA,Bagalkot,385.446906325,Mysore Minerals Ltd,SPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26002,Jalikatti,Limestone,mining,16.15935165603291,75.38540158998981,KARNATAKA,Bagalkot,4.65830688925,RATNA MINERALS (SG.RAIKAR),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26060,Hebbal,Limestone,mining,16.195593469534053,75.33806978103003,KARNATAKA,Bagalkot,5.13725181537,Kallappa H Sabarad,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26027,Lokapur,Limestone,mining,16.169035655391394,75.38713309959545,KARNATAKA,Bagalkot,2.11073035808,RG.Bolishetty (Gurubasav Minerals),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26048,Naganapur,Limestone,mining,16.173898970683055,75.34553020121768,KARNATAKA,Bagalkot,2.42478380176,Naveen Minerals (VITTAL RAMCHANDRA GOUD PATIL),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR19015,BD.HANUMAN SINGH,Iron Ore,mining,13.334352177481826,76.70727719572905,KARNATAKA,Tumkur,88.5892429757,"VINOD GOEL,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR19036,SHANKARESHWAR MINING INDUSTRIES ML 1700/ 2570,Iron Ore,mining,13.411085667036208,76.67823711833937,KARNATAKA,Tumkur,10.4438783703,"BR. GANANPATHI SINGH,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR19022,MOOKAMBIKA ML 1957,Iron Ore,mining,13.37628276891661,76.68203797393898,KARNATAKA,Tumkur,40.3692713052,"M UPENDRAN ,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03104,DHARMAPURI ML2160,Iron Ore,mining,15.071917871210173,76.50702065219599,KARNATAKA,Bellary,17.5636894296,"M/s Veerabhadrappa Sangappa &Co,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR26063,Lokapur,Limestone,mining,16.16980938711155,75.38365478900747,KARNATAKA,Bagalkot,3.64783199768,BC.Udapudi (Lokapur Mineral Industries),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03124,KARADIKOLLA ML 1874/2520,Iron Ore,mining,15.225273185609076,76.42937000884686,KARNATAKA,Bellary,18.8476946172,"M/s GG. Brothers,",Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03052,RAJAPURA ML NEW 2595  ML 899,Iron Ore,mining,15.029261312969746,76.66001114209597,KARNATAKA,Bellary,42.999578274,M/s TUNGABHADRA MINERALS PVT LTD,Private,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02025,Kamkeri,Limestone,mining,16.20291134019663,75.25711562000171,KARNATAKA,Belgaum,4.39926205947,BD.Kenchareddi,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02026,Kamakeri,Limestone,mining,16.192549937022132,75.27263394814688,KARNATAKA,Belgaum,4.10419915171,RS.Pujari,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02027,Yadwad,Limestone,mining,16.206607435060157,75.19380798419814,KARNATAKA,Belgaum,10.0614406008,BB.Nyamagowdar,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
11KAR11001,BHAKTARHALLI,Chromite,mining,13.095630097177485,76.42017545634783,KARNATAKA,Hassan,263.889211397,"M/s Mysore Minerals Ltd,",SPSU,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02028,Awardi,Limestone,mining,16.319155175171908,75.1096438199325,KARNATAKA,Belgaum,5.22475496972,Adarsh Minerals (MS.Patil),Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02029,Awaradi,Limestone,mining,16.320341092920387,75.11049382672196,KARNATAKA,Belgaum,4.1286798367,R K. Utagi,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02030,Yadwad,Limestone,mining,16.231443202217328,75.1848484095362,KARNATAKA,Belgaum,4.38201231774,Sashi Minerals,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02031,Kamakeri,Limestone,mining,16.20054259795466,75.25773413039404,KARNATAKA,Belgaum,4.49894974877,Basappa Dundappa Kencha Reddy,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
30KAR03069,SUBBARAYANAHALLI IRON ORE MINES,Iron Ore,mining,15.021027925841148,76.5560460047979,KARNATAKA,Bellary,81.0742281269,"M/s Mysore Minerals Ltd,",SPSU,Opencast,Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02032,Yadwad,Limestone,mining,16.23765727290993,75.19952845355915,KARNATAKA,Belgaum,5.26517976782,Mallappa Shivappa Chekkennavar,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
38KAR02033,YADWAD,Limestone,mining,16.218187523946494,75.19830757647566,KARNATAKA,Belgaum,4.48269836996,LAKSHMAN BHIMAPPA KERI,Private,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
39KAR14002,KARYA,Magnesite,mining,12.070540973415945,76.55131045532883,KARNATAKA,Mysore,87.3976158271,"M/s Mysore Minerals Ltd,",SPSU,Opencast,Non-Metallic,NGDR_MajorLease2022,centroid_from_NGDR_lease_polygon
